company_id,company_name,metric_id,metric_name,fiscal_year,value
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,7,PBDIT/Share (₹),2022,7.4545295365494795
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,7,PBDIT/Share (₹),2023,7.692679084289019
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,7,PBDIT/Share (₹),2024,7.877909230689063
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,15,PBDIT Margin (%),2020,22.136715997181113
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,15,PBDIT Margin (%),2021,23.62910218345201
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,15,PBDIT Margin (%),2022,22.21432401760884
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,15,PBDIT Margin (%),2023,22.11301612077165
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,15,PBDIT Margin (%),2024,22.067135496614668
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,46,PB Ratio,2020,0.008601681914257421
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,46,PB Ratio,2021,0.008439742752287139
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,46,PB Ratio,2022,0.008271993638294261
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,46,PB Ratio,2023,0.008123145567360419
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,46,PB Ratio,2024,0.007542344165829959
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,47,P/TBV Ratio,2020,-0.028900146015966608
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,47,P/TBV Ratio,2021,-0.021606344553867743
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,47,P/TBV Ratio,2022,-0.023054459243889897
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,47,P/TBV Ratio,2023,-0.0216282198288004
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,47,P/TBV Ratio,2024,-0.03183059859518824
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,49,P/OCF Ratio,2020,0.02277569974194001
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,49,P/OCF Ratio,2021,0.021066509370686354
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,49,P/OCF Ratio,2022,0.022781494887596756
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,49,P/OCF Ratio,2023,0.022307311014070783
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,49,P/OCF Ratio,2024,0.01891134677193714
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,48,P/FCF Ratio,2020,6.8133974358974365e-06
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,48,P/FCF Ratio,2021,6.905769480660112e-06
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,48,P/FCF Ratio,2022,6.851755554600542e-06
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,48,P/FCF Ratio,2023,6.394733675597626e-06
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,48,P/FCF Ratio,2024,6.203155396467201e-06
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,19,Operating Profit Margin (%),2020,22.136715997181113
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,19,Operating Profit Margin (%),2021,23.62910218345201
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,19,Operating Profit Margin (%),2022,22.21432401760884
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,19,Operating Profit Margin (%),2023,22.11301612077165
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,19,Operating Profit Margin (%),2024,22.067135496614668
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,33,Operating Leverage Ratio (x),2020,
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,33,Operating Leverage Ratio (x),2021,
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,33,Operating Leverage Ratio (x),2022,
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,33,Operating Leverage Ratio (x),2023,
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,33,Operating Leverage Ratio (x),2024,
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,62,Operating Cash Flow/EBITDA,2020,1.1080478797911626
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,62,Operating Cash Flow/EBITDA,2021,1.021405537640387
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,62,Operating Cash Flow/EBITDA,2022,0.938808735193398
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,62,Operating Cash Flow/EBITDA,2023,0.929083489577589
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,62,Operating Cash Flow/EBITDA,2024,1.0701536802372607
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,10,Net Profit/Share (₹),2020,5.239962082545109
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,10,Net Profit/Share (₹),2021,5.893488261256072
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,10,Net Profit/Share (₹),2022,6.1693524071078665
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,10,Net Profit/Share (₹),2023,6.215993527191298
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,10,Net Profit/Share (₹),2024,6.320593768855356
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,18,Net Profit Margin (%),2020,18.360817477096546
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,18,Net Profit Margin (%),2021,18.794503271236763
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,18,Net Profit Margin (%),2022,18.384526170077446
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,18,Net Profit Margin (%),2023,17.868204765504963
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,18,Net Profit Margin (%),2024,17.70487511750497
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,54,Net Income Growth (%),2020,4.023205769454461
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,54,Net Income Growth (%),2021,6.577862264652028
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,54,Net Income Growth (%),2022,5.979094807800759
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,54,Net Income Growth (%),2023,2.689090189090189
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,54,Net Income Growth (%),2024,2.650004217832998
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,28,Net Debt/Equity (x),2020,0.39267886855241263
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,28,Net Debt/Equity (x),2021,0.4646761263771595
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,28,Net Debt/Equity (x),2022,0.527404277116148
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,28,Net Debt/Equity (x),2023,0.5737171996175502
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,28,Net Debt/Equity (x),2024,0.4636167645720841
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,51,Net Asset Value (NAV)/Share (₹),2020,18.8561405162777
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,51,Net Asset Value (NAV)/Share (₹),2021,19.219544340880805
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,51,Net Asset Value (NAV)/Share (₹),2022,19.60784409731597
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,51,Net Asset Value (NAV)/Share (₹),2023,19.96558625245741
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,51,Net Asset Value (NAV)/Share (₹),2024,21.477444744912823
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,26,Long-term Debt/Equity (x),2020,-8.817331299744621e-07
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,26,Long-term Debt/Equity (x),2021,-1.8039402826756422e-06
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,26,Long-term Debt/Equity (x),2022,-2.0809723183715927e-06
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,26,Long-term Debt/Equity (x),2023,-2.3049801435623333e-06
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,26,Long-term Debt/Equity (x),2024,-1.4414315792861484e-06
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,35,Inventory Turnover Ratio,2020,6.704069988588817
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,35,Inventory Turnover Ratio,2021,6.463682285316147
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,35,Inventory Turnover Ratio,2022,6.5319181902696
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,35,Inventory Turnover Ratio,2023,6.109444206315188
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,35,Inventory Turnover Ratio,2024,5.798154719659333
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,29,Interest Coverage Ratio (x),2020,33.7763440860215
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,29,Interest Coverage Ratio (x),2021,35.82868525896414
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,29,Interest Coverage Ratio (x),2022,40.57630979498861
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,29,Interest Coverage Ratio (x),2023,23.986772486772487
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,29,Interest Coverage Ratio (x),2024,20.048648648648648
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,11,Gross profit margin (%),2020,50.317124735729394
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,11,Gross profit margin (%),2021,51.24937596889041
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,11,Gross profit margin (%),2022,47.42664022846596
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,11,Gross profit margin (%),2023,47.85747384337731
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,11,Gross profit margin (%),2024,51.39399564487916
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,63,Free Cash Flow/Net Income,2020,0.20029912080846485
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,63,Free Cash Flow/Net Income,2021,0.20438300830174821
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,63,Free Cash Flow/Net Income,2022,0.1678917928917929
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,63,Free Cash Flow/Net Income,2023,0.16613441631216785
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,63,Free Cash Flow/Net Income,2024,0.19398919934256867
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,41,Fixed Asset Turnover Ratio (x),2020,3.3814698312839577
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,41,Fixed Asset Turnover Ratio (x),2021,3.592335645853981
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,41,Fixed Asset Turnover Ratio (x),2022,3.739890863299286
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,41,Fixed Asset Turnover Ratio (x),2023,3.805029695619896
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,41,Fixed Asset Turnover Ratio (x),2024,3.81457945622078
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,12,Effective tax rate (%),2020,0.1724769483390173
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,12,Effective tax rate (%),2021,0.18523985239852397
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,12,Effective tax rate (%),2022,0.17793831619894415
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,12,Effective tax rate (%),2023,0.1969705225303765
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,12,Effective tax rate (%),2024,0.20185491178508608
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,21,EBITDA Margin (%),2020,22.136715997181113
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,21,EBITDA Margin (%),2021,23.62910218345201
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,21,EBITDA Margin (%),2022,22.21432401760884
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,21,EBITDA Margin (%),2023,22.11301612077165
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,21,EBITDA Margin (%),2024,22.067135496614668
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,56,EBITDA Growth (%),2020,-21.182315451397603
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,56,EBITDA Growth (%),2021,14.516745192919903
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,56,EBITDA Growth (%),2022,-0.961859223840765
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,56,EBITDA Growth (%),2023,1.8020546791669005
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,56,EBITDA Growth (%),2024,2.2664607918826514
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,20,EBIT Margin (%),2020,22.136715997181113
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,20,EBIT Margin (%),2021,23.62910218345201
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,20,EBIT Margin (%),2022,22.21432401760884
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,20,EBIT Margin (%),2023,22.11301612077165
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,20,EBIT Margin (%),2024,22.067135496614668
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,55,EBIT Growth (%),2020,-21.182315451397603
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,55,EBIT Growth (%),2021,14.516745192919903
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,55,EBIT Growth (%),2022,-0.961859223840765
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,55,EBIT Growth (%),2023,1.8020546791669005
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,55,EBIT Growth (%),2024,2.2664607918826514
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,5,Dividend/Share (₹),2020,3.1330363599404203
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,5,Dividend/Share (₹),2021,3.4040188384425365
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,5,Dividend/Share (₹),2022,3.670141134875593
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,5,Dividend/Share (₹),2023,3.8174930561110005
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,5,Dividend/Share (₹),2024,3.9557342009262095
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,58,Dividend Yield (%),2020,0.0
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,58,Dividend Yield (%),2021,0.0
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,58,Dividend Yield (%),2022,0.0
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,58,Dividend Yield (%),2023,0.0
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,58,Dividend Yield (%),2024,0.0
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,57,Dividend Payout Ratio (%),2020,59.791202886313044
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,57,Dividend Payout Ratio (%),2021,57.7589822452118
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,57,Dividend Payout Ratio (%),2022,59.48989282322616
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,57,Dividend Payout Ratio (%),2023,61.414044905480104
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,57,Dividend Payout Ratio (%),2024,62.58485113246858
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,2,Diluted EPS (₹),2020,4.96
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,2,Diluted EPS (₹),2021,5.5
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,2,Diluted EPS (₹),2022,5.81
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,2,Diluted EPS (₹),2023,5.9
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,2,Diluted EPS (₹),2024,6.02
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,65,Depreciation/Fixed Assets (%),2020,0.02496271748135874
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,65,Depreciation/Fixed Assets (%),2021,0.02292405307316419
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,65,Depreciation/Fixed Assets (%),2022,0.023948877209746776
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,65,Depreciation/Fixed Assets (%),2023,0.0224614951708613
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,65,Depreciation/Fixed Assets (%),2024,0.023665931192285692
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,25,Debt Ratio,2020,0.2865700082850041
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,25,Debt Ratio,2021,0.2679390144752613
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,25,Debt Ratio,2022,0.27237901849703094
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,25,Debt Ratio,2023,0.29171804781964594
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,25,Debt Ratio,2024,0.2690365285609218
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,37,Days Sales Outstanding (DSO),2020,21.493587033121916
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,37,Days Sales Outstanding (DSO),2021,22.657255839617434
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,37,Days Sales Outstanding (DSO),2022,23.41021611981992
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,37,Days Sales Outstanding (DSO),2023,24.350840182425678
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,37,Days Sales Outstanding (DSO),2024,26.5718297457133
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,38,Days Payable Outstanding (DPO),2020,124.9904964539007
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,38,Days Payable Outstanding (DPO),2021,134.95203190686647
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,38,Days Payable Outstanding (DPO),2022,128.85001304646917
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,38,Days Payable Outstanding (DPO),2023,124.60874649204865
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,38,Days Payable Outstanding (DPO),2024,137.28603603603602
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,39,Days Inventory Outstanding (DIO),2020,54.444539007092196
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,39,Days Inventory Outstanding (DIO),2021,56.469359706801775
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,39,Days Inventory Outstanding (DIO),2022,55.879450625044484
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,39,Days Inventory Outstanding (DIO),2023,59.74356875584659
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,39,Days Inventory Outstanding (DIO),2024,62.951062475519
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,23,Current Ratio (x),2020,0.8487081513828238
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,23,Current Ratio (x),2021,0.6969395146685984
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,23,Current Ratio (x),2022,0.6545449049303226
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,23,Current Ratio (x),2023,0.6334041839131894
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,23,Current Ratio (x),2024,0.7347964433342254
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,32,Cash Ratio (x),2020,0.490690198932557
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,32,Cash Ratio (x),2021,0.3105155137027647
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,32,Cash Ratio (x),2022,0.2180707959251534
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,32,Cash Ratio (x),2023,0.23061863743148003
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,32,Cash Ratio (x),2024,0.28197579326136735
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,3,Cash EPS (₹),2020,1.5553668781839307
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,3,Cash EPS (₹),2021,2.0688063063063065
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,3,Cash EPS (₹),2022,1.9319547134935304
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,3,Cash EPS (₹),2023,1.6331911593640946
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,3,Cash EPS (₹),2024,2.748753462603878
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,40,Cash Conversion Cycle (CCC),2020,-49.05237041368659
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,40,Cash Conversion Cycle (CCC),2021,-55.825416360447264
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,40,Cash Conversion Cycle (CCC),2022,-49.56034630160477
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,40,Cash Conversion Cycle (CCC),2023,-40.514337553776386
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,40,Cash Conversion Cycle (CCC),2024,-47.763143814803726
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,52,Capital Employed/Share (₹),2020,-2.0067683142563557
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,52,Capital Employed/Share (₹),2021,-4.136482289338195
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,52,Capital Employed/Share (₹),2022,-4.782482655571069
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,52,Capital Employed/Share (₹),2023,-5.5605843959887755
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,52,Capital Employed/Share (₹),2024,-3.788363144744409
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,64,Capex/Sales (%),2020,4.33121916842847
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,64,Capex/Sales (%),2021,3.661420426180404
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,64,Capex/Sales (%),2022,3.9358000673425866
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,64,Capex/Sales (%),2023,3.7338731312343
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,64,Capex/Sales (%),2024,3.9529266174038242
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,4,Book Value/Share (₹),2020,18.535154123257744
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,4,Book Value/Share (₹),2021,18.89080090228984
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,4,Book Value/Share (₹),2022,19.273890548213263
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,4,Book Value/Share (₹),2023,19.627064254593584
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,4,Book Value/Share (₹),2024,21.13845463619943
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,1,Basic EPS (₹),2020,5.13
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,1,Basic EPS (₹),2021,5.69
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,1,Basic EPS (₹),2022,6.0
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,1,Basic EPS (₹),2023,6.07
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,1,Basic EPS (₹),2024,6.18
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,34,Asset Turnover Ratio (%),2020,0.10792874896437449
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,34,Asset Turnover Ratio (%),2021,0.1199091419614943
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,34,Asset Turnover Ratio (%),2022,0.12577639751552794
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,34,Asset Turnover Ratio (%),2023,0.12127055590959124
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,34,Asset Turnover Ratio (%),2024,0.12159025905042085
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,31,Altman Z-Score,2020,99002.09596042425
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,31,Altman Z-Score,2021,101002.28631030205
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,31,Altman Z-Score,2022,106002.4400460993
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,31,Altman Z-Score,2023,107002.41979014315
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,31,Altman Z-Score,2024,108002.44817294441
INE0LRY01011,Quadrant Future Tek Limited,42,Working Capital Turnover Ratio (x),2020,
INE0LRY01011,Quadrant Future Tek Limited,42,Working Capital Turnover Ratio (x),2021,
INE0LRY01011,Quadrant Future Tek Limited,42,Working Capital Turnover Ratio (x),2022,
INE0LRY01011,Quadrant Future Tek Limited,42,Working Capital Turnover Ratio (x),2023,
INE0LRY01011,Quadrant Future Tek Limited,42,Working Capital Turnover Ratio (x),2024,
INE0LRY01011,Quadrant Future Tek Limited,22,Total Debt/Equity (x),2020,
INE0LRY01011,Quadrant Future Tek Limited,22,Total Debt/Equity (x),2021,
INE0LRY01011,Quadrant Future Tek Limited,22,Total Debt/Equity (x),2022,5.17
INE0LRY01011,Quadrant Future Tek Limited,22,Total Debt/Equity (x),2023,2.52
INE0LRY01011,Quadrant Future Tek Limited,22,Total Debt/Equity (x),2024,1.85
INE0LRY01011,Quadrant Future Tek Limited,50,Tangible Book Value/Share (₹),2020,
INE0LRY01011,Quadrant Future Tek Limited,50,Tangible Book Value/Share (₹),2021,
INE0LRY01011,Quadrant Future Tek Limited,50,Tangible Book Value/Share (₹),2022,
INE0LRY01011,Quadrant Future Tek Limited,50,Tangible Book Value/Share (₹),2023,
INE0LRY01011,Quadrant Future Tek Limited,50,Tangible Book Value/Share (₹),2024,
INE0LRY01011,Quadrant Future Tek Limited,27,Short-term Debt/Equity (x),2020,
INE0LRY01011,Quadrant Future Tek Limited,27,Short-term Debt/Equity (x),2021,
INE0LRY01011,Quadrant Future Tek Limited,27,Short-term Debt/Equity (x),2022,1.59
INE0LRY01011,Quadrant Future Tek Limited,27,Short-term Debt/Equity (x),2023,
INE0LRY01011,Quadrant Future Tek Limited,27,Short-term Debt/Equity (x),2024,0.772
INE0LRY01011,Quadrant Future Tek Limited,30,Shareholder Equity Ratio (%),2020,
INE0LRY01011,Quadrant Future Tek Limited,30,Shareholder Equity Ratio (%),2021,
INE0LRY01011,Quadrant Future Tek Limited,30,Shareholder Equity Ratio (%),2022,
INE0LRY01011,Quadrant Future Tek Limited,30,Shareholder Equity Ratio (%),2023,
INE0LRY01011,Quadrant Future Tek Limited,30,Shareholder Equity Ratio (%),2024,
INE0LRY01011,Quadrant Future Tek Limited,43,Revenue/Employee (₹),2020,
INE0LRY01011,Quadrant Future Tek Limited,43,Revenue/Employee (₹),2021,
INE0LRY01011,Quadrant Future Tek Limited,43,Revenue/Employee (₹),2022,
INE0LRY01011,Quadrant Future Tek Limited,43,Revenue/Employee (₹),2023,
INE0LRY01011,Quadrant Future Tek Limited,43,Revenue/Employee (₹),2024,
INE0LRY01011,Quadrant Future Tek Limited,53,Revenue Growth (%),2020,0.0
INE0LRY01011,Quadrant Future Tek Limited,53,Revenue Growth (%),2021,0
INE0LRY01011,Quadrant Future Tek Limited,53,Revenue Growth (%),2022,44.39
INE0LRY01011,Quadrant Future Tek Limited,53,Revenue Growth (%),2023,46.56
INE0LRY01011,Quadrant Future Tek Limited,53,Revenue Growth (%),2024,-0.69
INE0LRY01011,Quadrant Future Tek Limited,6,Revenue from Operations/Share (₹),2020,
INE0LRY01011,Quadrant Future Tek Limited,6,Revenue from Operations/Share (₹),2021,
INE0LRY01011,Quadrant Future Tek Limited,6,Revenue from Operations/Share (₹),2022,104.26
INE0LRY01011,Quadrant Future Tek Limited,6,Revenue from Operations/Share (₹),2023,152.8
INE0LRY01011,Quadrant Future Tek Limited,6,Revenue from Operations/Share (₹),2024,151.76
INE0LRY01011,Quadrant Future Tek Limited,13,Return on insvertment (%),2020,
INE0LRY01011,Quadrant Future Tek Limited,13,Return on insvertment (%),2021,
INE0LRY01011,Quadrant Future Tek Limited,13,Return on insvertment (%),2022,
INE0LRY01011,Quadrant Future Tek Limited,13,Return on insvertment (%),2023,
INE0LRY01011,Quadrant Future Tek Limited,13,Return on insvertment (%),2024,
INE0LRY01011,Quadrant Future Tek Limited,59,Return on Equity (ROE) (%),2020,
INE0LRY01011,Quadrant Future Tek Limited,59,Return on Equity (ROE) (%),2021,
INE0LRY01011,Quadrant Future Tek Limited,59,Return on Equity (ROE) (%),2022,12.45
INE0LRY01011,Quadrant Future Tek Limited,59,Return on Equity (ROE) (%),2023,47.25
